statecurrent,inmidwest,midwesterner,statebirth,ideology,partyregaff,age,race,votehistory,education,gender,zip,weight,income,householdsize
SD,1,1,NA,Moderate,Democrat,70 or more years,Other or Multiple Races,Joe Biden,Postgraduate or Higher,Female,57237,0.567248101950789,112060.48514228314,4
ID,0,0,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Vocational/Technical School,Female,83704,0.16458511665150183,116014.9119887501,2
NE,1,1,NA,Moderate,Democrat,50-59,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,69152,2.049691239929971,43602.35977685079,2
NE,1,1,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,69140,0.33114932278187703,36737.92508197948,6
SD,0,0,NA,Moderate,Democrat,25-29,White or Caucasian,Donald Trump,Vocational/Technical School,Female,57701,2.3637334748956182,66453.18139344454,3
SD,1,1,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,High School or Less,Female,57103,0.4192324891974569,23060.125866904855,6
NE,1,1,NA,Conservative,Democrat,60-69,White or Caucasian,Donald Trump,High School or Less,Female,69337,0.8420402528751796,83467.85893663764,2
SD,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,57623,0.8156871438978299,109989.50344510376,1
WY,1,0,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,82009,0.18673706027805956,85846.7941894196,2
KY,0,0,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,42054,0.25826582748545474,16450.43044583872,1
ID,0,0,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,College Degree,Male,83651,0.10287069070199688,58851.388443727046,6
ID,0,0,NA,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,83642,0.3482222404771137,43509.02320817113,1
SD,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,57533,0.7445720946364043,108950.47407830134,1
CO,0,0,NA,Liberal,Democrat,70 or more years,Black or African American,Joe Biden,College Degree,Female,80228,0.18977118133816864,31351.82163445279,2
SD,1,1,NA,Conservative,Democrat,50-59,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,57438,1.304986503198652,116887.17186450958,2
IA,1,1,NA,Conservative,Democrat,60-69,Black or African American,Joe Biden,Vocational/Technical School,Female,50703,1.797107860488211,114945.58396050707,5
IA,1,1,NA,Conservative,Democrat,60-69,Other or Multiple Races,Someone else,High School or Less,Male,50268,0.3885591890566413,113389.52394435182,6
IA,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,51601,0.32629103981166374,101323.35885893553,3
NE,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,69339,0.45975319858136776,58218.34840113297,6
KY,0,0,NA,Conservative,Democrat,60-69,White or Caucasian,Did not vote,Associate's Degree/Some College,Male,42202,0.511444999721299,93590.5051487498,6
NE,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,69023,0.9299289172282311,56092.134297359735,1
KY,0,0,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,42141,0.18598283846051342,13988.878775853664,3
OK,0,0,NA,Moderate,Democrat,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,73052,0.28412168422153244,94785.57222755626,6
WY,0,0,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,82941,0.5435813011083845,91011.48513378575,3
WY,0,0,NA,Moderate,Democrat,50-59,Other or Multiple Races,Joe Biden,Associate's Degree/Some College,Female,82070,0.7049329971942395,27994.338164571673,4
IA,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,52411,0.2312512142043699,50630.286578089,5
SD,0,0,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,57703,0.491412147195267,70292.75604523718,3
NE,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Male,68464,0.397054983770879,10096.90935490653,2
NE,0,0,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,68730,0.3914658818987442,77070.11889200658,1
SD,1,1,NA,Liberal,Democrat,30-39,White or Caucasian,Joe Biden,College Degree,Female,57234,0.8788577404139986,108396.60654310137,2
CO,0,0,NA,Liberal,Democrat,70 or more years,Other or Multiple Races,Joe Biden,Postgraduate or Higher,Female,80517,0.21414724610419092,25266.348791774362,6
NE,1,1,NA,Conservative,Democrat,60-69,White or Caucasian,Joe Biden,High School or Less,Female,68957,1.9011330396869286,58889.08589724451,2
CO,0,0,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,80110,0.367505647490341,105854.41816365346,4
ID,0,0,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,83227,0.10211547347605084,93729.7809869051,6
IA,1,1,NA,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,52241,0.9009783054702413,110308.19159699604,3
NE,1,1,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,68133,0.3790982303484338,105529.89146439359,1
IA,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,51555,0.2312512142043699,115564.11062832922,6
SD,1,0,NA,Conservative,Democrat,30-39,White or Caucasian,Did not vote,High School or Less,Female,57037,0.999194594024033,46888.675906229764,2
KY,0,0,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,42024,0.4681642556311783,49161.85128269717,4
OK,0,0,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,High School or Less,Female,74434,0.16463478514425683,108151.64692001417,6
WY,0,1,NA,Conservative,Democrat,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Female,82636,0.28263637940856395,31645.87285136804,1
IA,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,College Degree,Male,51566,0.3463157830903757,111414.18117564172,6
IA,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,50677,0.2625817284220181,104630.45925600454,5
KS,1,1,NA,Liberal,Democrat,50-59,Hispanic or Latino,Joe Biden,Postgraduate or Higher,Female,66062,3.1036518356491007,90325.36808634177,2
NE,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,68117,0.3914658818987442,86322.48864974827,1
IA,1,1,NA,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,Vocational/Technical School,Male,50023,1.08756146568065,35119.60630770773,6
KY,1,1,NA,Liberal,Democrat,18-24,Asian,Joe Biden,Associate's Degree/Some College,Male,42234,0.33428204607441014,103924.69703219831,5
NE,1,1,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,High School or Less,Female,69361,0.5679250678601763,53532.6814209111,3
KY,1,1,NA,Conservative,Democrat,25-29,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,42085,0.7734489852960597,58922.09524055943,3
IA,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,50638,0.2625817284220181,102729.01517804712,6
NE,1,1,NA,Liberal,Democrat,40-49,White or Caucasian,Did not vote,Associate's Degree/Some College,Female,69351,0.7530831633137134,30557.654490694404,1
NE,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,68333,1.2818355436071978,104214.81864526868,6
SD,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Vocational/Technical School,Male,57278,0.7052996885856643,88768.82980344817,6
CO,0,0,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,80301,0.3391378476489571,108175.34158704802,4
CO,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,College Degree,Female,80504,0.40062478418371217,53757.61950854212,3
IA,0,0,NA,Liberal,Democrat,60-69,Black or African American,Someone else,High School or Less,Female,50266,0.5608822395264554,59359.887638129294,5
NE,1,1,NA,Liberal,Democrat,50-59,White or Caucasian,Joe Biden,College Degree,Female,69211,0.7125901476779184,116062.3477306217,4
IA,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,50036,0.43195065055714016,85229.88608339801,5
WY,1,1,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,High School or Less,Male,82007,0.27926915196279617,38812.13619373739,1
SD,1,1,NA,Conservative,Democrat,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,57369,1.035295324250618,115900.50732716918,4
OK,0,0,NA,Liberal,Democrat,70 or more years,Other or Multiple Races,Joe Biden,College Degree,Female,74833,0.3669377024438087,67243.03545430303,1
CO,0,0,NA,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,College Degree,Female,80214,0.40062478418371217,105973.97427074611,1
CO,1,1,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,81055,0.2757358036469499,98076.36294513941,3
KS,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,66441,0.203659599569263,26644.16416781023,4
OK,1,1,NA,Conservative,Democrat,70 or more years,Hispanic or Latino,Donald Trump,High School or Less,Female,74901,1.415536817513355,113106.21897689998,3
KY,0,0,NA,Conservative,Democrat,50-59,White or Caucasian,Donald Trump,Vocational/Technical School,Male,42086,1.4261492037322034,105855.51217896864,5
OK,0,0,NA,Moderate,Democrat,70 or more years,Black or African American,Donald Trump,High School or Less,Female,74368,0.5891338734195206,73578.02907470614,5
KY,1,0,NA,Moderate,Democrat,50-59,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,42303,0.3686370723851919,32371.71754008159,2
KY,0,0,NA,Conservative,Democrat,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,42171,0.806208508372231,60116.716655902565,3
WY,0,0,NA,Liberal,Democrat,40-49,White or Caucasian,Joe Biden,Vocational/Technical School,Female,82604,0.38210096549169714,112288.06278901175,1
WY,0,0,NA,Liberal,Democrat,40-49,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,82643,0.45656952858941624,10624.995895195752,6
IA,1,1,NA,Liberal,Democrat,50-59,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,50310,1.838896909657804,85503.75489983708,6
KS,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,67135,0.6368502609089793,89831.65838290006,6
SD,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,57701,1.7348907942768785,118296.56311543658,2
KY,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,High School or Less,Female,42029,0.4620857093610884,16493.457548785955,3
ID,1,0,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,High School or Less,Female,83686,0.10821531654642194,77662.94918488711,5
SD,1,1,NA,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,57730,0.6832873565046204,54832.05856755376,2
KS,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,67871,0.5844555798055767,106206.73747733235,2
SD,1,1,NA,Liberal,Democrat,60-69,Other or Multiple Races,Joe Biden,Vocational/Technical School,Female,57638,2.0459172492686326,57458.325440529734,4
KS,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,66006,0.8272348221722221,44394.486078526825,2
KS,1,1,NA,Moderate,Democrat,30-39,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,66428,0.9357640197449093,97073.18706437945,6
ID,0,0,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,High School or Less,Female,83714,0.10821531654642194,51219.577584415674,3
CO,0,0,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,80403,0.367505647490341,51144.07469984144,1
SD,1,1,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,57754,0.364001036262225,55726.872712839395,3
NE,1,1,NA,Moderate,Democrat,70 or more years,Black or African American,Joe Biden,Associate's Degree/Some College,Female,68152,0.23391521313248206,114665.06853234023,5
KS,1,1,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,High School or Less,Female,66212,0.12545608350102283,105164.95127696544,5
KS,0,0,NA,Conservative,Democrat,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,66048,0.644233965165714,79208.77945609391,5
KS,1,0,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,66104,0.23793610479247665,42733.26946189627,1
NE,1,1,NA,Conservative,Democrat,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Female,68337,0.962979975691964,29834.599930327386,1
SD,0,0,NA,Moderate,Democrat,25-29,White or Caucasian,Donald Trump,Vocational/Technical School,Female,57104,2.3637334748956182,36629.117529373616,6
SD,1,1,NA,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,57701,1.7348907942768785,103216.79736021906,1
WY,0,1,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,83120,0.2779162249933602,19166.95724474266,1
OK,0,0,NA,Liberal,Democrat,70 or more years,Other or Multiple Races,Joe Biden,Postgraduate or Higher,Female,74017,0.7884181952882435,89776.73244196922,1
SD,1,1,NA,Liberal,Democrat,70 or more years,Hispanic or Latino,Joe Biden,Postgraduate or Higher,Female,57701,0.5075139892104614,18064.255653880537,6
WY,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,High School or Less,Female,82601,0.3710262929125058,113563.31361457705,6
WY,1,1,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,High School or Less,Male,82609,0.27926915196279617,114413.04019652307,6
OK,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,74135,0.23562382094817716,49197.1785062924,5
OK,1,0,NA,Liberal,Democrat,50-59,Other or Multiple Races,Joe Biden,College Degree,Female,74016,1.9012338545826661,28753.07535752654,6
SD,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,57703,0.2914156465041449,117561.08263507485,5
KY,0,0,NA,Moderate,Democrat,70 or more years,Black or African American,Donald Trump,High School or Less,Male,42345,0.07837495658386938,47465.235244017094,1
CO,0,0,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,81401,0.2757358036469499,47364.64804504067,4
SD,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,57730,0.491412147195267,11912.590300198644,4
SD,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,57373,0.491412147195267,34101.47771472111,4
WY,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Someone else,High School or Less,Female,82082,0.08851157605123894,95966.40527481213,6
SD,0,0,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,57730,0.364001036262225,27969.961517956108,5
SD,1,1,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,57785,0.491412147195267,17431.801497004926,4
SD,1,1,NA,Conservative,Democrat,50-59,White or Caucasian,Donald Trump,High School or Less,Female,57787,1.6868479283498048,116490.29737105593,5
WY,0,0,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,82072,0.18673706027805956,56077.660338487476,3
SD,1,1,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,57732,0.7731828634705632,27114.968188107014,1
CO,0,0,NA,Moderate,Democrat,60-69,White or Caucasian,Someone else,High School or Less,Female,80538,0.09188233626200035,18574.410802684724,5
ID,0,0,NA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,83702,0.08397266687103863,24522.41981169209,6
CO,1,1,NA,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,80202,0.3391378476489571,49463.41754170135,5
SD,0,0,NA,Conservative,Democrat,60-69,White or Caucasian,Donald Trump,College Degree,Female,57730,1.293165193377155,76607.47327143326,4
SD,1,1,NA,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,College Degree,Female,57730,0.8534795877167171,36459.070320706815,4
KS,1,1,NA,Conservative,Democrat,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,67839,0.5002603091827564,22610.862290021032,4
SD,1,1,NA,Conservative,Democrat,70 or more years,White or Caucasian,Joe Biden,Vocational/Technical School,Male,57783,0.7052996885856643,63555.84177421406,5
WY,0,0,NA,Conservative,Democrat,60-69,White or Caucasian,Joe Biden,High School or Less,Male,82609,0.5462275150973956,73405.36689385772,6
NE,1,1,NA,Liberal,Democrat,40-49,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,68102,0.7086053283393208,38170.30525300652,1
